audio_id,title,language,category
67ce967c381a17e3b85c33d9,Jordan and Destiny Agree？ Free Exchange Is the Best Solution,English,Psychology
67ce9681381a17e3b85c33f0,Just Because You're Intelligent Doesn’t Mean You're Good,English,Psychology
67ce9686381a17e3b85c3407,Just Stop Renewables,English,Psychology
67ce9688381a17e3b85c341e,Keep Your Eyes Open in the Face of Danger ｜ Jordan B Peterson,English,Psychology
67ce968c381a17e3b85c3435,Knowing Versus Understanding ｜ Jordan B Peterson,English,Psychology
67ce9691381a17e3b85c344c,Leadership & Manipulation,English,Psychology
67ce9696381a17e3b85c3467,,Unknown,General
67ce969a381a17e3b85c346f,Learning to Accurately View the World,English,Psychology
67ce96a4381a17e3b85c3486,Lessons a Non-believer Can Learn From God (Exodus Clip),English,Psychology
67ce96a9381a17e3b85c349d,Lying to Children ｜ With Helen Joyce,English,Psychology
67ce96ad381a17e3b85c34b4,Making Sense Of Meaning ｜ Jordan B. Peterson,English,Psychology
67ce96ae381a17e3b85c34cb,Man's Search for Meaning ｜ Jordan B Peterson,English,Psychology
67ce96b5381a17e3b85c34e2,Mapping Out Perception ｜ Jordan B. Peterson,English,Psychology
67ce96bb381a17e3b85c34f9,"Marilyn Monroe, Hugh Hefner and the Sexual Revolution That Shaped America",English,Psychology
67ce96be381a17e3b85c3510,"Marriage Isn’t for the People Who Are Married, It Is for the Children",English,Psychology
67ce96c1381a17e3b85c3527,Marx Lied To Us,English,Psychology
67ce96c4381a17e3b85c353e,Marxism Debate： Is Profit Theft？,English,Psychology
67ce96ca381a17e3b85c3555,"Master Discipline, Master Your Life",English,Psychology
67ce96cd381a17e3b85c356c,Matt Rife – Wild 'n Out’s Diversity Hire,English,Psychology
67ce96d0381a17e3b85c3583,Matt Taibbi On Malcolm Gladwell： ＂He Insinuated I was Racist＂,English,Psychology
67ce96d3381a17e3b85c359a,Meaning Is the Antidote to Suffering,English,Psychology
67ce96d9381a17e3b85c35b1,Meaning of life for men ｜ Jordan B Peterson,English,Psychology
67ce96de381a17e3b85c35c8,Memorization is Not Enough,English,Psychology
67ce96e0381a17e3b85c35df,Michelangelo Was Not Very Politically Correct ｜ Jordan B Peterson,English,Psychology
67ce96e6381a17e3b85c35f6,Modernity vs Medievalism,English,Psychology
67ce96e9381a17e3b85c360d,Moral Actions for Weak Reasons Are Cowardly ｜ Jordan B Peterson,English,Psychology
67ce96ed381a17e3b85c3624,"Most People Don't Want to Succeed, But You Should",English,Psychology
67ce96f1381a17e3b85c363b,Most People Don’t Have ADHD,English,Psychology
67ce96f6381a17e3b85c3653,Mufasa vs. Scar and the Modern Political Landscape,English,Psychology
67ce96f9381a17e3b85c366e,My Father Explains the Importance of Family,English,Psychology
67ce96fe381a17e3b85c3685,Naming Names on the Biden Laptop Scandal,English,Psychology
67ce9702381a17e3b85c369c,Navigating the Darkness of Human Existence,English,Psychology
67ce9705381a17e3b85c36b3,Necessity of Forgiveness in Human Society ｜ Douglas Murray & Jordan B. Peterson,English,Psychology
67ce9707381a17e3b85c36ca,Negotiation Tips ｜ Jordan B Peterson,English,Psychology
67ce970b381a17e3b85c36e1,Never Back Down to the Mob ｜ @MattRifeComedy,English,Psychology
67ce970d381a17e3b85c36f8,"Nietzsche, Dostoevsky, and The Brothers Karamazov ｜ Jordan B Peterson",English,Psychology
67ce9710381a17e3b85c370f,North Korea Is Set Up Like the Hunger Games ｜ With Yeonmi Park,English,Psychology
67ce9714381a17e3b85c3726,Not Every Obstacle is a Stopping Force,English,Psychology
67ce9718381a17e3b85c3747,Objective Morality and Human Value ｜ Sam Harris,English,Psychology
67ce971d381a17e3b85c3772,"Oliver Anthony on Hardship, Inspiration, and the Process of Writing",English,Psychology
67ce9720381a17e3b85c3798,On His Faith： ＂I Must Act As If...＂,English,Psychology
67ce9725381a17e3b85c37c3,On Human Dignity,English,Psychology
67ce9729381a17e3b85c37ee,On Ukraine： ＂Biden's Given Them Just Enough Not To Lose＂,English,Psychology
67ce972f381a17e3b85c380a,One of Jordan Peterson's Most Important Speeches - And the Protest Outside,English,Psychology
67ce9734381a17e3b85c3821,Our Enemies Will Light Themselves on Fire Just To Singe Us,English,Psychology
67ce9738381a17e3b85c3838,Panzram： One of History's Most Evil Bastards,English,Psychology
67ce973b381a17e3b85c3859,Parents Take Revenge on Their Children Without Knowing It ｜ Jordan B Peterson on the Jocko Podcast,English,Psychology
67ce9740381a17e3b85c3870,Park： Living in North Korea is Like The Hunger Games,English,Psychology
67ce9742381a17e3b85c38bb,People Are Tough ｜ Jordan B Peterson,English,Psychology
67ce9746381a17e3b85c38d7,People Organize Themselves Into Functional Hierarchies ｜ With Ben Shapiro,English,Psychology
67ce974a381a17e3b85c38ee,Personalities of Compatible and Incompatible People ｜ Jordan B Peterson,English,Psychology
67ce974c381a17e3b85c3905,Personality Characteristics of an Extremist,English,Psychology
67ce9750381a17e3b85c3921,Peter Pan and the Need for Individuality,English,Psychology
67ce9752381a17e3b85c3938,Piaget's Aim In Life ｜ Jordan B. Peterson,English,Psychology
67ce9756381a17e3b85c394f,Piaget： You Can't Trust ＂Facts＂,English,Psychology
67ce975c381a17e3b85c3966,Pierre Poilievre Speaks,English,Psychology
67ce9760381a17e3b85c397d,Pierre Poilievre on Jagmeet Singh,English,Psychology
67ce9764381a17e3b85c3994,Pierre Poilievre's Response to U.S. Tariffs： ＂It Is a Rip-Off＂,English,Psychology
67ce9769381a17e3b85c39ab,Piers Morgan Has Thoughts About Donald Trump,English,Psychology
67ce976d381a17e3b85c39c2,Pinocchio and the Abandonment of Responsibility,English,Psychology
67ce9771381a17e3b85c39d9,Plan a Life You'd Like to Have,English,Psychology
67ce9778381a17e3b85c39f0,Political Authority Is Illegitimate ｜ Michael Malice,English,Psychology
67ce977b381a17e3b85c3a07,Porn Is Destroying Intimacy,English,Psychology
67ce9780381a17e3b85c3a1e,Positive Feedback Loops and Confirmation Bias ｜ Douglas Murray & Jordan B. Peterson,English,Psychology
67ce9784381a17e3b85c3a35,Post-Recording Discussion： Michael Shellenberger ｜ Jordan B Peterson,English,Psychology
67ce9788381a17e3b85c3a4c,Postmodernism ｜ Gad Saad and Jordan B. Peterson,English,Psychology
67ce978d381a17e3b85c3a63,Predicting Political Beliefs Based on Personality Traits,English,Psychology
67ce9794381a17e3b85c3a7a,Psilocybin and Seeing God,English,Psychology
67ce9796381a17e3b85c3a91,Psychoanalysis： Why Do Certain Things Bother You？,English,Psychology
67ce979a381a17e3b85c3aa8,Psychology of a Dictator,English,Psychology
67ce97a2381a17e3b85c3abf,"Purpose, Fatherhood, and Spiritual Awakening",English,Psychology
67ce97a5381a17e3b85c3ad6,Radical Personality Transformation： Jordan Peterson Psychoanalyzes Disney’s Lion King,English,Psychology
67ce97ac381a17e3b85c3aed,"Ramaswamy, Biden, and Trump： ＂He Rearranged The Swamp＂",English,Psychology
67ce97ad381a17e3b85c3b04,Reading The Bible Is One Way To Understand People,English,Psychology
67ce97b1381a17e3b85c3b1b,Realistic Optimism  ｜ Matt Ridley & Jordan B. Peterson,English,Psychology
67ce97b3381a17e3b85c3b32,Realize you are a worthy human being ｜ Jordan B Peterson & Rex Murphy,English,Psychology
67ce97b7381a17e3b85c3b49,Reasons to Oppose Gender Transition Therapies ｜ Abigail Shrier & Jordan B Peterson,English,Psychology
67ce97bd381a17e3b85c3b60,Red Flags for Coming Betrayal,English,Psychology
67ce97c2381a17e3b85c3b77,Rekindling Romantic Intimacy in a Relationship,English,Psychology
67ce97c7381a17e3b85c3b8e,Relationship Advice ｜ Jordan B Peterson,English,Psychology
67ce97ca381a17e3b85c3ba5,Responsibility： That’s What Gives Life Meaning,English,Psychology
67ce97cf381a17e3b85c3bbc,Resurrection vs. Crucifixion： Which Defines Christianity？,English,Psychology
67ce97d3381a17e3b85c3bd3,Richard Ramirez and Satanism ｜ Zeena Schreck,English,Psychology
67ce97d8381a17e3b85c3bea,Rule 1 -  Hierarchies ｜ Jordan B. Peterson,English,Psychology
67ce97dd381a17e3b85c3c01,Sadists Rule on the Internet ｜ Dr. Del Paulhus,English,Psychology
67ce97e2381a17e3b85c3c18,Scale Back the Dragon Until You Find One That’s Conquerable,English,Psychology
67ce97e6381a17e3b85c3c2f,Senator Mike Lee Explains The United States Federal Government ｜ Jordan B Peterson,English,Psychology
67ce97eb381a17e3b85c3c46,Shape Your Thinking Towards Desired Outcomes,English,Psychology
67ce97ee381a17e3b85c3c5d,Should Speech Be Regulated on X？,English,Psychology
67ce97f3381a17e3b85c3c74,Should We Go Back to the Gold Standard？,English,Psychology
67ce97fa381a17e3b85c3c8b,Should You Be Worried About the WEF？,English,Psychology
67ce9800381a17e3b85c3ca2,Signs You're Dealing With a Narcissist,English,Psychology
67ce9806381a17e3b85c3cb9,"Simon Cowell, Susan Boyle, and America’s Got Talent ｜ Piers Morgan",English,Psychology
67ce980a381a17e3b85c3cd0,Slurs and the Craft of Comedy ｜ With Andrew Schulz,English,Psychology
67ce9810381a17e3b85c3ce7,So You Want To Take My License？,English,Psychology
67ce9814381a17e3b85c3d03,"Social Media, Mental Health, and Women ｜ with Dr. Jean Twenge",English,Psychology
67ce9817381a17e3b85c3d1a,Socially Intelligent People Are Reciprocal ｜ Jordan B Peterson,English,Psychology
67ce981c381a17e3b85c3d31,Solzhenitsyn and Ideologues ｜ Jordan B Peterson,English,Psychology
67ce981f381a17e3b85c3d48,Sometimes People Won’t Name Things Just so They Don’t Become Real,English,Psychology
67ce9823381a17e3b85c3d5f,"Soviet Spy： ＂Men are by Default, Evil＂",English,Psychology
67ce9827381a17e3b85c3d76,Stand Up and Face Your Challenges,English,Psychology
67ce982d381a17e3b85c3dc6,Stand Up and Just Say What You Have to Say,English,Psychology
67ce9837381a17e3b85c3de7,Stand for a Just Cause,English,Psychology
67ce983c381a17e3b85c3e12,Standing Against Radical Ideologies,English,Psychology
67ce9840381a17e3b85c3e29,Star Wars and Atheist Nerds,English,Psychology
67ce9846381a17e3b85c3e45,Start Sacrificing for Your Future,English,Psychology
67ce9849381a17e3b85c3e5c,Starving for Beauty ｜ Jordan B Peterson,English,Psychology
67ce984a381a17e3b85c3e73,Statements in Genesis That We May Have Forgotten ｜ Jordan B Peterson and Ben Shapiro,English,Psychology
67ce984d381a17e3b85c3e8a,"Stay on the Path, and Be Careful",English,Psychology
67ce9852381a17e3b85c3ea1,Stop Acting Like Fiction Isn’t Real,English,Psychology
67ce9857381a17e3b85c3eb8,Stop Acting as if You Don’t Matter,English,Psychology
67ce985b381a17e3b85c3ed0,Stop Lying to Yourself and Others,English,Psychology
67ce9860381a17e3b85c3ee7,Stop Wasting Money to Save the Planet ｜ Bjorn Lomborg and Jordan B Peterson,English,Psychology
67ce9866381a17e3b85c3efe,Students Protest Free Speech - Watch What Happens,English,Psychology
67ce986a381a17e3b85c3f15,Success (and Failure) Compounds,English,Psychology
67ce986e381a17e3b85c3f52,Surviving an Abusive Family ｜ Aaron Stark,English,Psychology
67ce9872381a17e3b85c3f6b,Surviving the Descent Into Chaos,English,Psychology
67ce9877381a17e3b85c3f82,Take Control of Your Life,English,Psychology
67ce987d381a17e3b85c3f99,Taking Bad Theology to Task,English,Psychology
67ce9882381a17e3b85c3fc2,Telescopes Are a Time Machine to the Past ｜ Dr. Brian Keating,English,Psychology
67ce9885381a17e3b85c3fd9,"Tell the Truth, or at Least Don’t Lie (12 Rules for Life)",English,Psychology
67ce9887381a17e3b85c3ff0,Telling the truth ｜ Jordan B Peterson,English,Psychology
67ce988c381a17e3b85c4007,Temperament & Enthusiasm： ＂I would work all the time if I could＂,English,Psychology
67ce9892381a17e3b85c401e,That One Time Jordan Peterson and Joe Rogan Went to Dinner,English,Psychology
67ce9897381a17e3b85c4035,The 2008 Financial Crisis ｜ Bitcoiner Book Club ｜ Jordan B Peterson Podcast S4： E40,English,Psychology
67ce989b381a17e3b85c404c,The Act of Admitting the Problem Is Actually the First Step to Solving It ｜ With Russell Brand,English,Psychology
67ce98a0381a17e3b85c4063,The Archetypal Structure of the Movie ＂Gladiator＂ ｜ Jordan B Peterson,English,Psychology
67ce98a5381a17e3b85c407a,The Archetype of the Tyrant,English,Psychology
67ce98aa381a17e3b85c4091,The Archetype of the Vulnerable Hero Newly Born,English,Psychology
67ce98af381a17e3b85c40a8,The Art of Interviewing ｜ With @PiersMorganUncensored,English,Psychology
67ce98b2381a17e3b85c40c4,The Art of a Sincere Apology,English,Psychology
67ce98b7381a17e3b85c40e0,The Attraction of Negativity ｜ Marian Tupy & Jordan B Peterson,English,Psychology
67ce98bb381a17e3b85c40f7,The Balance Between Finding a Morally Good Partner and a Physically Attractive One,English,Psychology
67ce98c0381a17e3b85c410e,The Basic Economics of Socialism ｜ Dr. Robert Murphy ｜ The JBP Podcast,English,Psychology
67ce98c3381a17e3b85c415e,The Beauty of Marriage,English,Psychology
67ce98c9381a17e3b85c417a,The Beginning and End of Slavery ｜ With Dr. Yoram Hazony,English,Psychology
67ce98ce381a17e3b85c41a0,The Biblical Understanding of ＂Telos＂ ｜ @RussellBrand,English,Psychology
67ce98d4381a17e3b85c41bc,The Bifurcated Brain ｜ Jordan B Peterson,English,Psychology
67ce98de381a17e3b85c41d3,The Biggest Lie About Population,English,Psychology
67ce98e3381a17e3b85c41ea,The Biggest Lie in the Palestine vs. Israel Debate ｜ With PM-Elect Benjamin Netanyahu,English,Psychology
67ce98e5381a17e3b85c4201,The Birth Control Pill ｜ Timothy Lott and Jordan B Peterson,English,Psychology
67ce98e7381a17e3b85c4218,The Brilliant Arrogance of Nietzsche ｜ Jordan B Peterson,English,Psychology
67ce98ec381a17e3b85c422f,The Burden of the First Born ｜ With Matthieu Pageau,English,Psychology
67ce98ee381a17e3b85c4246,The Call to Adventure and Sacrifice,English,Psychology
67ce98f2381a17e3b85c426c,The Capacity to Let Things Go,English,Psychology
67ce98f7381a17e3b85c4283,The Catalyst to the Development of Human Self-Consciousness,English,Psychology
67ce98ff381a17e3b85c429a,The Complexity of Trauma,English,Psychology
67ce9904381a17e3b85c42b1,The Consequences of Sexual Freedom,English,Psychology
67ce990b381a17e3b85c42c8,The Contract Between God and Man,English,Psychology
67ce9910381a17e3b85c42df,The Correlation Between Intrinsic Worth and Religion,English,Psychology
67ce9913381a17e3b85c42f6,The Cost of Casual Relationships,English,Psychology
67ce9919381a17e3b85c430d,The Crisis of Identity in Modern Culture,English,Psychology
67ce991d381a17e3b85c4329,The Cultural Significance of the Passion of the Christ,English,Psychology
67ce9922381a17e3b85c4359,The Danger of Overprotection,English,Psychology
67ce9925381a17e3b85c4372,The Dangerous Illusion of a God Who Serves You,English,Psychology
67ce9929381a17e3b85c4389,The Dangers of Seeking Community on the Internet ｜ Bret Weinstein and Jordan B Peterson,English,Psychology
67ce992d381a17e3b85c43a5,The Dark Ways Porn Has Changed Our Society,English,Psychology
67ce9931381a17e3b85c43ce,The Death of God and the Rise of Chaos,English,Psychology
67ce9937381a17e3b85c43e5,The Death of Mufasa： Jordan Peterson Psychoanalyzes Disney's Lion King,English,Psychology
67ce9939381a17e3b85c4435,The Death of Stupid ｜ Jordan B Peterson,English,Psychology
67ce993d381a17e3b85c444c,The Destructive Nature of DEI,English,Psychology
67ce9942381a17e3b85c4463,The Development of Aggressive Children ｜ Jordan B Peterson,English,Psychology
67ce9946381a17e3b85c447a,The Difference Between Politeness & Conscientiousness？ ｜ Scott Barry Kaufman ｜ Jordan B Peterson,English,Psychology
67ce994a381a17e3b85c4491,The Dilemma of Successful Women,English,Psychology
67ce994f381a17e3b85c44a8,The Discovery of Sacrifice -- and its ultimate expression ｜ Randall Wallace & Jordan B Peterson,English,Psychology
67ce9955381a17e3b85c44bf,The Distinction Between Education and Indoctrination ｜ Jordan B Peterson,English,Psychology
67ce9957381a17e3b85c44d6,The Drug Policy ｜ Jordan B Peterson,English,Psychology
67ce995b381a17e3b85c44ed,The Emphasis on the Collective Identity Rather Than the Individual Identity,English,Psychology
67ce9960381a17e3b85c4504,The Entities that Exist Within Psychedelics ｜ With Dennis McKenna,English,Psychology
67ce9964381a17e3b85c451b,The Ethics of Global Wealth,English,Psychology
67ce9969381a17e3b85c4532,The Evergreen Catalyst ｜ Bret Weinstein and Jordan B Peterson,English,Psychology
67ce996d381a17e3b85c4549,The Existential Weight of Being Human,English,Psychology
67ce9972381a17e3b85c4560,The Fatal Mistake with How We Argue ｜ With @TheAmalaEkpunobi,English,Psychology
67ce9978381a17e3b85c4577,The Fight Against Child Sex Trafficking,English,Psychology
67ce997d381a17e3b85c458e,The Four Dark Personality Traits,English,Psychology
67ce9986381a17e3b85c45a5,The Four Horsemen Explore Meaning,English,Psychology
67ce9989381a17e3b85c45bc,The Frightening Cost of a Post-Christian World ｜ The Gospels,English,Psychology
67ce998e381a17e3b85c45d3,The Future of Canada ｜ Terry Glavin,English,Psychology
67ce9994381a17e3b85c45ea,The Future of Women's Rights In the Middle East,English,Psychology
67ce99a2381a17e3b85c4601,The Gap Between Religion and Science Is Smaller Than You Think,English,Psychology
67ce99a9381a17e3b85c4618,The German Problem,English,Psychology
67ce99ad381a17e3b85c462f,The Great Enrichment ｜ Marian Tupy & Jordan B Peterson,English,Psychology
67ce99b1381a17e3b85c4646,The Greatest Predator You Will Face,English,Psychology
67ce99b5381a17e3b85c465d,The Guiding Spirit That Influences Our Actions,English,Psychology
67ce99bc381a17e3b85c4674,The Horrifying Truth Behind MAID They Aren't Telling You,English,Psychology
67ce99c2381a17e3b85c468b,The Human Heart Demands an Adventure ｜ With Ben Shapiro,English,Psychology
67ce99c8381a17e3b85c46cf,The Human Struggle to Alleviate Suffering,English,Psychology
67ce99cc381a17e3b85c46e6,The Idea That Every Hierarchy Is Predicated on Power Is an Assault on Competence,English,Psychology
67ce99d0381a17e3b85c46fd,The Idea That Identity Is Subjectively Defined Is Utterly Preposterous,English,Psychology
67ce99d9381a17e3b85c4718,The Impact of Online Personas on Society,English,Psychology
67ce99de381a17e3b85c472f,The Importance of Free Speech in Keeping Society Sane,English,Psychology
67ce99e1381a17e3b85c4746,The Importance of having a Father and Mother ｜ With Stephanie Davies-Arai,English,Psychology
67ce99e5381a17e3b85c475d,The Individual Is Sovereign Over the Group and That’s the Solution to Tribalism,English,Psychology
67ce99eb381a17e3b85c4774,The Intersection of God and Science -  Pageau's Glass Analogy,English,Psychology
67ce99f0381a17e3b85c478b,The Intersectionality Trap： How it Divides Us and Obscures Our Shared Humanity,English,Psychology
67ce99f4381a17e3b85c47a2,The Invisible Interdependence of Things,English,Psychology
67ce99f9381a17e3b85c47b9,The Issue With Postmodernism ｜ Sam Harris,English,Psychology
67ce99fd381a17e3b85c47d0,The Journey Back to Our True Nature,English,Psychology
67ce9a02381a17e3b85c47e7,The Key to Peace With Russia,English,Psychology
67ce9a06381a17e3b85c47fe,The Key to a Happy Marriage That Most People Forget About,English,Psychology
67ce9a0b381a17e3b85c4815,The Knowledge of Good and Evil,English,Psychology
67ce9a12381a17e3b85c482c,The Late Inklings of a Brilliant Man ｜ Dr. Daniel Dennett,English,Psychology
67ce9a17381a17e3b85c4843,The Lie That an Adolescent Girl Who Thinks She Is a Boy Truly Is a Boy,English,Psychology
67ce9a1b381a17e3b85c485a,The Lies We Tell Young Women,English,Psychology
67ce9a21381a17e3b85c4871,The Life of a NYC Mafia Member ｜ With Michael Franzese,English,Psychology
67ce9a26381a17e3b85c4888,The Line Between Comfort and Adventure,English,Psychology
67ce9a29381a17e3b85c489f,The Link Between Happiness & Marriage ｜ Jordan Peterson Motivation,English,Psychology
67ce9a2e381a17e3b85c48b6,The Major Religions Agree on This,English,Psychology
67ce9a34381a17e3b85c48cd,The Making of Matt Rife (Before The Cancellation),English,Psychology
67ce9a39381a17e3b85c48e4,The Media Is Dividing Our Country ｜ With Danielle Smith,English,Psychology
67ce9a43381a17e3b85c48fb,"The Monster Behind Gender Theory, and the Atrocious Lie He Based It On",English,Psychology
67ce9a46381a17e3b85c4912,The Monster of Self-Guilt： ＂The Devil is Always in the Details＂,English,Psychology
67ce9a4b381a17e3b85c4929,The Most Important Question You Can Ask,English,Psychology
67ce9a4d381a17e3b85c4940,The Most Important Tool in Therapy ｜ Jordan B Peterson,English,Psychology
67ce9a52381a17e3b85c4957,The Mystical Experience Produced by Psilocybin,English,Psychology
67ce9a57381a17e3b85c496e,The Neuroscience of Depression and Anxiety,English,Psychology
67ce9a5c381a17e3b85c4985,The New Gods,English,Psychology
67ce9a5f381a17e3b85c499c,The Only Person You Can Compare Yourself to Is YOU,English,Psychology
67ce9a64381a17e3b85c49b3,The Origins of Ayahuasca ｜ With Dennis McKenna,English,Psychology
67ce9a6a381a17e3b85c49ca,The Othering of Trump Supporters ｜ Douglas Murray,English,Psychology
67ce9a70381a17e3b85c49e1,The Pact Broken in Taking Your Own Life,English,Psychology
67ce9a77381a17e3b85c49f8,The Painful Truth ｜ Jordan B Peterson,English,Psychology
67ce9a7b381a17e3b85c4a0f,The Paradox of Jesus Christ,English,Psychology
67ce9a7e381a17e3b85c4a26,"The Parallels Between Noah, Moses, and Water",English,Psychology
67ce9a83381a17e3b85c4a3d,The Pathology of the Male Loser,English,Psychology
67ce9a87381a17e3b85c4a54,The Philosophy Behind Cleaning Your Room ｜ Jordan B Peterson,English,Psychology
67ce9a8e381a17e3b85c4a6b,The Polite Country Has Been Pushed Too Far,English,Psychology
67ce9a94381a17e3b85c4a82,The Positive Feedback Loop of Misery,English,Psychology
67ce9a97381a17e3b85c4a99,The Prisoner's Dilemma Game ｜ Matt Ridley & Jordan B. Peterson,English,Psychology
67ce9a9c381a17e3b85c4ab0,The Problem With Not Having an Identity,English,Psychology
67ce9a9e381a17e3b85c4ac7,The Problem With Perception,English,Psychology
67ce9aa2381a17e3b85c4ade,The Problem With Short-Term Relationships,English,Psychology
67ce9aa6381a17e3b85c4af5,The Proclivity of Your Left Brain to Lie,English,Psychology
67ce9aac381a17e3b85c4b0c,The Profound Universality of the Quran,English,Psychology
67ce9aaf381a17e3b85c4b23,The Pros of Being a Disagreeable Person,English,Psychology
67ce9ab7381a17e3b85c4b3a,The Psychology Behind Selling a Product,English,Psychology
67ce9abe381a17e3b85c4b51,The Psychology Behind the Infamous Raskolnikov ｜ Jordan B Peterson,English,Psychology
67ce9ac2381a17e3b85c4b68,The Psychology of Attractiveness,English,Psychology
67ce9ac6381a17e3b85c4b84,The Psychology of Evil People,English,Psychology
67ce9ac9381a17e3b85c4b9b,The Psychopathic Hijacking of Religious Moral Authority,English,Psychology
67ce9ace381a17e3b85c4bb2,The Pyramid of Racism ｜ Paul Rossi and Jordan B Peterson,English,Psychology
67ce9ad4381a17e3b85c4bc9,The Radical Leftists’ General War on Competence ｜ With Ben Shapiro,English,Psychology
67ce9ad6381a17e3b85c4be0,The Reality of Evil,English,Psychology
67ce9adb381a17e3b85c4bf7,The Redefining of Man and Woman l With Dr. Yoram Hazony,English,Psychology
67ce9ae2381a17e3b85c4c0e,The Rise of the Internet and the Decline of Intimacy,English,Psychology
67ce9ae6381a17e3b85c4c25,The Rising Concern of Women's Safety In The West ｜ Ayaan Hirsi Ali & Jordan B. Peterson,English,Psychology
67ce9aea381a17e3b85c4c3c,The Road to Happiness,English,Psychology
67ce9aef381a17e3b85c4c53,The Rules of the Internet are Post-Modern ｜ Bret Weinstein and Jordan B Peterson,English,Psychology
67ce9af4381a17e3b85c4c6a,The Science of the Psychedelic Transformation ｜ Roland Griffiths Jordan B Peterson,English,Psychology
67ce9af9381a17e3b85c4c81,The Scientific Basis of Attractiveness,English,Psychology
67ce9afd381a17e3b85c4c98,The Secret to Improving Cognitive Function and Physiology,English,Psychology
67ce9b01381a17e3b85c4caf,The Seductive Process of Teaching Anti-Racism ｜ Paul Rossi & Jordan B Peterson,English,Psychology
67ce9b06381a17e3b85c4cc6,The Significance and Nature of the Abraham Accords,English,Psychology
67ce9b09381a17e3b85c4cdd,The Significance of Snakes in Human History ｜ Jordan B Peterson,English,Psychology
67ce9b10381a17e3b85c4cf4,The Sin of Eve ｜ With Matthieu Pageau,English,Psychology
67ce9b15381a17e3b85c4d0b,"The Size, Age, and Scope of the Universe ｜ Lawrence Krauss ｜ Jordan B. Peterson",English,Psychology
67ce9b19381a17e3b85c4d22,The Social Media Problem ｜ Sam Harris,English,Psychology
67ce9b1e381a17e3b85c4d39,The Stages of Masculinity - You MUST Achieve Stage 3,English,Psychology
67ce9b22381a17e3b85c4d50,The Story of 'Sleeping Beauty',English,Psychology
67ce9b24381a17e3b85c4d67,The Struggle In Life Between Good and Evil ｜ Jordan B Peterson,English,Psychology
67ce9b29381a17e3b85c4d7e,The Substructure of the Mythological World ｜ Jordan B. Peterson,English,Psychology
67ce9b2e381a17e3b85c4d95,The Temptation of Leadership ｜ Vivek Ramaswamy,English,Psychology
67ce9b32381a17e3b85c4dac,The Terrifying Truth of Child Sex Crimes,English,Psychology
67ce9b37381a17e3b85c4dc3,The Three Sources of Moral Knowledge,English,Psychology
67ce9b3a381a17e3b85c4dda,The Top Three Rules for Being the Best Man You Can Be,English,Psychology
67ce9b3f381a17e3b85c4df1,The Transcendent Power of Sacrifice,English,Psychology
67ce9b43381a17e3b85c4e08,The True Cost of the Sexual Revolution,English,Psychology
67ce9b47381a17e3b85c4e1f,The Truth About COVID-19 Death Certificates ｜ Dr. Scott Jensen,English,Psychology
67ce9b4c381a17e3b85c4e36,The Truth About Mass Incarceration,English,Psychology
67ce9b53381a17e3b85c4e4d,The Tyranny of Parental Dependence,English,Psychology
67ce9b57381a17e3b85c4e64,The US Military： Losing Control ｜ Victor Davis Hanson,English,Psychology
67ce9b5b381a17e3b85c4e7b,The US School System Was Designed to Create Factory Workers ｜ Jeff Sandefer,English,Psychology
67ce9b60381a17e3b85c4e92,The Value of Therapy and Dealing With Your Problems,English,Psychology
67ce9b65381a17e3b85c4ea9,The Voice In Your Head Has Something To Say... ｜ Ayaan Hirsi Ali,English,Psychology
67ce9b68381a17e3b85c4ec0,The Weird Thing About Price's Law ｜ Jordan B Peterson,English,Psychology
67ce9b6d381a17e3b85c4ed7,The Will You Need To Go To War,English,Psychology
67ce9b74381a17e3b85c4eee,The Woke are Stoking Polarization,English,Psychology
67ce9b78381a17e3b85c4f05,The World Is Not Ending,English,Psychology
67ce9b84381a17e3b85c4f1c,The meaning behind Harry Potter ｜ Jordan B Peterson,English,Psychology
67ce9b88381a17e3b85c4f33,The reason why people get married ｜ Jordan B Peterson,English,Psychology
67ce9b8c381a17e3b85c4f4a,There Are Ways That You Can Act To Make Things Better,English,Psychology
67ce9b90381a17e3b85c4f61,There Isn’t Anything More Powerful Than Being Literate and Articulate ｜ With Andrew Schulz,English,Psychology
67ce9b94381a17e3b85c4f78,There is No Difference Between Thinking About Yourself and Being Miserable,English,Psychology
67ce9b98381a17e3b85c4f8f,There’s Lots of Space Between the Radical Left and the Radical Right,English,Psychology
67ce9b9c381a17e3b85c4fa6,There’s Nothing Better Than That ｜ John Vervaeke ｜ Jordan B Peterson,English,Psychology
67ce9b9f381a17e3b85c4fbd,There’s Nothing That People Need More Than to Be Listened to ｜ With @PiersMorganUncensored,English,Psychology
67ce9ba4381a17e3b85c4fd4,There’s a Certain Number of People Who Are Hyperproductive,English,Psychology
67ce9ba9381a17e3b85c4feb,This Argument Will Change Your Thinking on Exclusive Relationships,English,Psychology
67ce9bb1381a17e3b85c5002,This Cannot Be Ignored,English,Psychology
67ce9bb5381a17e3b85c5019,This Is How We Create a Better Future,English,Psychology
67ce9bbb381a17e3b85c5030,This Is How You Become Authentic,English,Psychology
67ce9bc1381a17e3b85c5047,This Is How You Become More Articulate,English,Psychology
67ce9bc8381a17e3b85c505e,This Is How You Prepare Your Children for the World,English,Psychology
67ce9bd2381a17e3b85c5075,This Is How Your Memories Affect Your Decision Making,English,Psychology
